 >TARPBXN : slab+disk; XS2,XS3,YS,ZS= 15.0000  0.0000 24.0000 24.0000
      9312 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
   0.50000   0.50000   0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   7587  -3 -12 -10 2 2 2
   7588  -3 -12  -9 2 2 2
   7589  -3 -12  -8 2 2 2
   7590  -3 -12  -7 2 2 2
   7591  -3 -12  -6 2 2 2
   7592  -3 -12  -5 2 2 2
   7593  -3 -12  -4 2 2 2
   7594  -3 -12  -3 2 2 2
   7595  -3 -12  -2 2 2 2
   7596  -3 -12  -1 2 2 2
   7597  -3 -12   0 2 2 2
   7598  -3 -12   1 2 2 2
   7599  -3 -12   2 2 2 2
   7600  -3 -12   3 2 2 2
   7601  -3 -12   4 2 2 2
   7602  -3 -12   5 2 2 2
   7603  -3 -12   6 2 2 2
   7604  -3 -12   7 2 2 2
   7605  -3 -12   8 2 2 2
   7606  -3 -12   9 2 2 2
   7607  -3 -12  10 2 2 2
   7608  -3 -12  11 2 2 2
   7609  -3 -11 -12 2 2 2
   7610  -3 -11 -11 2 2 2
   7611  -3 -11 -10 2 2 2
   7612  -3 -11  -9 2 2 2
   7613  -3 -11  -8 2 2 2
   7614  -3 -11  -7 2 2 2
   7615  -3 -11  -6 2 2 2
   7616  -3 -11  -5 2 2 2
   7617  -3 -11  -4 2 2 2
   7618  -3 -11  -3 2 2 2
   7619  -3 -11  -2 2 2 2
   7620  -3 -11  -1 2 2 2
   7621  -3 -11   0 2 2 2
   7622  -3 -11   1 2 2 2
   7623  -3 -11   2 2 2 2
   7624  -3 -11   3 2 2 2
   7625  -3 -11   4 2 2 2
   7626  -3 -11   5 2 2 2
   7627  -3 -11   6 2 2 2
   7628  -3 -11   7 2 2 2
   7629  -3 -11   8 2 2 2
   7630  -3 -11   9 2 2 2
   7631  -3 -11  10 2 2 2
   7632  -3 -11  11 2 2 2
   7633  -3 -10 -12 2 2 2
   7634  -3 -10 -11 2 2 2
   7635  -3 -10 -10 2 2 2
   7636  -3 -10  -9 2 2 2
   7637  -3 -10  -8 2 2 2
   7638  -3 -10  -7 2 2 2
   7639  -3 -10  -6 2 2 2
   7640  -3 -10  -5 2 2 2
   7641  -3 -10  -4 2 2 2
   7642  -3 -10  -3 2 2 2
   7643  -3 -10  -2 2 2 2
   7644  -3 -10  -1 2 2 2
   7645  -3 -10   0 2 2 2
   7646  -3 -10   1 2 2 2
   7647  -3 -10   2 2 2 2
   7648  -3 -10   3 2 2 2
   7649  -3 -10   4 2 2 2
   7650  -3 -10   5 2 2 2
   7651  -3 -10   6 2 2 2
   7652  -3 -10   7 2 2 2
   7653  -3 -10   8 2 2 2
   7654  -3 -10   9 2 2 2
   7655  -3 -10  10 2 2 2
   7656  -3 -10  11 2 2 2
   7657  -3  -9 -12 2 2 2
   7658  -3  -9 -11 2 2 2
   7659  -3  -9 -10 2 2 2
   7660  -3  -9  -9 2 2 2
   7661  -3  -9  -8 2 2 2
   7662  -3  -9  -7 2 2 2
   7663  -3  -9  -6 2 2 2
   7664  -3  -9  -5 2 2 2
   7665  -3  -9  -4 2 2 2
   7666  -3  -9  -3 2 2 2
   7667  -3  -9  -2 2 2 2
   7668  -3  -9  -1 2 2 2
   7669  -3  -9   0 2 2 2
   7670  -3  -9   1 2 2 2
   7671  -3  -9   2 2 2 2
   7672  -3  -9   3 2 2 2
   7673  -3  -9   4 2 2 2
   7674  -3  -9   5 2 2 2
   7675  -3  -9   6 2 2 2
   7676  -3  -9   7 2 2 2
   7677  -3  -9   8 2 2 2
   7678  -3  -9   9 2 2 2
   7679  -3  -9  10 2 2 2
   7680  -3  -9  11 2 2 2
   7681  -3  -8 -12 2 2 2
   7682  -3  -8 -11 2 2 2
   7683  -3  -8 -10 2 2 2
   7684  -3  -8  -9 2 2 2
   7685  -3  -8  -8 2 2 2
   7686  -3  -8  -7 2 2 2
   7687  -3  -8  -6 2 2 2
   7688  -3  -8  -5 2 2 2
   7689  -3  -8  -4 2 2 2
   7690  -3  -8  -3 2 2 2
   7691  -3  -8  -2 2 2 2
   7692  -3  -8  -1 2 2 2
   7693  -3  -8   0 2 2 2
   7694  -3  -8   1 2 2 2
   7695  -3  -8   2 2 2 2
   7696  -3  -8   3 2 2 2
   7697  -3  -8   4 2 2 2
   7698  -3  -8   5 2 2 2
   7699  -3  -8   6 2 2 2
   7700  -3  -8   7 2 2 2
   7701  -3  -8   8 2 2 2
   7702  -3  -8   9 2 2 2
   7703  -3  -8  10 2 2 2
   7704  -3  -8  11 2 2 2
   7705  -3  -7 -12 2 2 2
   7706  -3  -7 -11 2 2 2
   7707  -3  -7 -10 2 2 2
   7708  -3  -7  -9 2 2 2
   7709  -3  -7  -8 2 2 2
   7710  -3  -7  -7 2 2 2
   7711  -3  -7  -6 2 2 2
   7712  -3  -7  -5 2 2 2
   7713  -3  -7  -4 2 2 2
   7714  -3  -7  -3 2 2 2
   7715  -3  -7  -2 2 2 2
   7716  -3  -7  -1 2 2 2
   7717  -3  -7   0 2 2 2
   7718  -3  -7   1 2 2 2
   7719  -3  -7   2 2 2 2
   7720  -3  -7   3 2 2 2
   7721  -3  -7   4 2 2 2
   7722  -3  -7   5 2 2 2
   7723  -3  -7   6 2 2 2
   7724  -3  -7   7 2 2 2
   7725  -3  -7   8 2 2 2
   7726  -3  -7   9 2 2 2
   7727  -3  -7  10 2 2 2
   7728  -3  -7  11 2 2 2
   7729  -3  -6 -12 2 2 2
   7730  -3  -6 -11 2 2 2
   7731  -3  -6 -10 2 2 2
   7732  -3  -6  -9 2 2 2
   7733  -3  -6  -8 2 2 2
   7734  -3  -6  -7 2 2 2
   7735  -3  -6  -6 2 2 2
   7736  -3  -6  -5 2 2 2
   7737  -3  -6  -4 2 2 2
   7738  -3  -6  -3 2 2 2
   7739  -3  -6  -2 2 2 2
   7740  -3  -6  -1 2 2 2
   7741  -3  -6   0 2 2 2
   7742  -3  -6   1 2 2 2
   7743  -3  -6   2 2 2 2
   7744  -3  -6   3 2 2 2
   7745  -3  -6   4 2 2 2
   7746  -3  -6   5 2 2 2
   7747  -3  -6   6 2 2 2
   7748  -3  -6   7 2 2 2
   7749  -3  -6   8 2 2 2
   7750  -3  -6   9 2 2 2
   7751  -3  -6  10 2 2 2
   7752  -3  -6  11 2 2 2
   7753  -3  -5 -12 2 2 2
   7754  -3  -5 -11 2 2 2
   7755  -3  -5 -10 2 2 2
   7756  -3  -5  -9 2 2 2
   7757  -3  -5  -8 2 2 2
   7758  -3  -5  -7 2 2 2
   7759  -3  -5  -6 2 2 2
   7760  -3  -5  -5 2 2 2
   7761  -3  -5  -4 2 2 2
   7762  -3  -5  -3 2 2 2
   7763  -3  -5  -2 2 2 2
   7764  -3  -5  -1 2 2 2
   7765  -3  -5   0 2 2 2
   7766  -3  -5   1 2 2 2
   7767  -3  -5   2 2 2 2
   7768  -3  -5   3 2 2 2
   7769  -3  -5   4 2 2 2
   7770  -3  -5   5 2 2 2
   7771  -3  -5   6 2 2 2
   7772  -3  -5   7 2 2 2
   7773  -3  -5   8 2 2 2
   7774  -3  -5   9 2 2 2
   7775  -3  -5  10 2 2 2
   7776  -3  -5  11 2 2 2
   7777  -3  -4 -12 2 2 2
   7778  -3  -4 -11 2 2 2
   7779  -3  -4 -10 2 2 2
   7780  -3  -4  -9 2 2 2
   7781  -3  -4  -8 2 2 2
   7782  -3  -4  -7 2 2 2
   7783  -3  -4  -6 2 2 2
   7784  -3  -4  -5 2 2 2
   7785  -3  -4  -4 2 2 2
   7786  -3  -4  -3 2 2 2
   7787  -3  -4  -2 2 2 2
   7788  -3  -4  -1 2 2 2
   7789  -3  -4   0 2 2 2
   7790  -3  -4   1 2 2 2
   7791  -3  -4   2 2 2 2
   7792  -3  -4   3 2 2 2
   7793  -3  -4   4 2 2 2
   7794  -3  -4   5 2 2 2
   7795  -3  -4   6 2 2 2
   7796  -3  -4   7 2 2 2
   7797  -3  -4   8 2 2 2
   7798  -3  -4   9 2 2 2
   7799  -3  -4  10 2 2 2
   7800  -3  -4  11 2 2 2
   7801  -3  -3 -12 2 2 2
   7802  -3  -3 -11 2 2 2
   7803  -3  -3 -10 2 2 2
   7804  -3  -3  -9 2 2 2
   7805  -3  -3  -8 2 2 2
   7806  -3  -3  -7 2 2 2
   7807  -3  -3  -6 2 2 2
   7808  -3  -3  -5 2 2 2
   7809  -3  -3  -4 2 2 2
   7810  -3  -3  -3 2 2 2
   7811  -3  -3  -2 2 2 2
   7812  -3  -3  -1 2 2 2
   7813  -3  -3   0 2 2 2
   7814  -3  -3   1 2 2 2
   7815  -3  -3   2 2 2 2
   7816  -3  -3   3 2 2 2
   7817  -3  -3   4 2 2 2
   7818  -3  -3   5 2 2 2
   7819  -3  -3   6 2 2 2
   7820  -3  -3   7 2 2 2
   7821  -3  -3   8 2 2 2
   7822  -3  -3   9 2 2 2
   7823  -3  -3  10 2 2 2
   7824  -3  -3  11 2 2 2
   7825  -3  -2 -12 2 2 2
   7826  -3  -2 -11 2 2 2
   7827  -3  -2 -10 2 2 2
   7828  -3  -2  -9 2 2 2
   7829  -3  -2  -8 2 2 2
   7830  -3  -2  -7 2 2 2
   7831  -3  -2  -6 2 2 2
   7832  -3  -2  -5 2 2 2
   7833  -3  -2  -4 2 2 2
   7834  -3  -2  -3 2 2 2
   7835  -3  -2  -2 2 2 2
   7836  -3  -2  -1 2 2 2
   7837  -3  -2   0 2 2 2
   7838  -3  -2   1 2 2 2
   7839  -3  -2   2 2 2 2
   7840  -3  -2   3 2 2 2
   7841  -3  -2   4 2 2 2
   7842  -3  -2   5 2 2 2
   7843  -3  -2   6 2 2 2
   7844  -3  -2   7 2 2 2
   7845  -3  -2   8 2 2 2
   7846  -3  -2   9 2 2 2
   7847  -3  -2  10 2 2 2
   7848  -3  -2  11 2 2 2
   7849  -3  -1 -12 2 2 2
   7850  -3  -1 -11 2 2 2
   7851  -3  -1 -10 2 2 2
   7852  -3  -1  -9 2 2 2
   7853  -3  -1  -8 2 2 2
   7854  -3  -1  -7 2 2 2
   7855  -3  -1  -6 2 2 2
   7856  -3  -1  -5 2 2 2
   7857  -3  -1  -4 2 2 2
   7858  -3  -1  -3 2 2 2
   7859  -3  -1  -2 2 2 2
   7860  -3  -1  -1 2 2 2
   7861  -3  -1   0 2 2 2
   7862  -3  -1   1 2 2 2
   7863  -3  -1   2 2 2 2
   7864  -3  -1   3 2 2 2
   7865  -3  -1   4 2 2 2
   7866  -3  -1   5 2 2 2
   7867  -3  -1   6 2 2 2
   7868  -3  -1   7 2 2 2
   7869  -3  -1   8 2 2 2
   7870  -3  -1   9 2 2 2
   7871  -3  -1  10 2 2 2
   7872  -3  -1  11 2 2 2
   7873  -3   0 -12 2 2 2
   7874  -3   0 -11 2 2 2
   7875  -3   0 -10 2 2 2
   7876  -3   0  -9 2 2 2
   7877  -3   0  -8 2 2 2
   7878  -3   0  -7 2 2 2
   7879  -3   0  -6 2 2 2
   7880  -3   0  -5 2 2 2
   7881  -3   0  -4 2 2 2
   7882  -3   0  -3 2 2 2
   7883  -3   0  -2 2 2 2
   7884  -3   0  -1 2 2 2
   7885  -3   0   0 2 2 2
   7886  -3   0   1 2 2 2
   7887  -3   0   2 2 2 2
   7888  -3   0   3 2 2 2
   7889  -3   0   4 2 2 2
   7890  -3   0   5 2 2 2
   7891  -3   0   6 2 2 2
   7892  -3   0   7 2 2 2
   7893  -3   0   8 2 2 2
   7894  -3   0   9 2 2 2
   7895  -3   0  10 2 2 2
   7896  -3   0  11 2 2 2
   7897  -3   1 -12 2 2 2
   7898  -3   1 -11 2 2 2
   7899  -3   1 -10 2 2 2
   7900  -3   1  -9 2 2 2
   7901  -3   1  -8 2 2 2
   7902  -3   1  -7 2 2 2
   7903  -3   1  -6 2 2 2
   7904  -3   1  -5 2 2 2
   7905  -3   1  -4 2 2 2
   7906  -3   1  -3 2 2 2
   7907  -3   1  -2 2 2 2
   7908  -3   1  -1 2 2 2
   7909  -3   1   0 2 2 2
   7910  -3   1   1 2 2 2
   7911  -3   1   2 2 2 2
   7912  -3   1   3 2 2 2
   7913  -3   1   4 2 2 2
   7914  -3   1   5 2 2 2
   7915  -3   1   6 2 2 2
   7916  -3   1   7 2 2 2
   7917  -3   1   8 2 2 2
   7918  -3   1   9 2 2 2
   7919  -3   1  10 2 2 2
   7920  -3   1  11 2 2 2
   7921  -3   2 -12 2 2 2
   7922  -3   2 -11 2 2 2
   7923  -3   2 -10 2 2 2
   7924  -3   2  -9 2 2 2
   7925  -3   2  -8 2 2 2
   7926  -3   2  -7 2 2 2
   7927  -3   2  -6 2 2 2
   7928  -3   2  -5 2 2 2
   7929  -3   2  -4 2 2 2
   7930  -3   2  -3 2 2 2
   7931  -3   2  -2 2 2 2
   7932  -3   2  -1 2 2 2
   7933  -3   2   0 2 2 2
   7934  -3   2   1 2 2 2
   7935  -3   2   2 2 2 2
   7936  -3   2   3 2 2 2
   7937  -3   2   4 2 2 2
   7938  -3   2   5 2 2 2
   7939  -3   2   6 2 2 2
   7940  -3   2   7 2 2 2
   7941  -3   2   8 2 2 2
   7942  -3   2   9 2 2 2
   7943  -3   2  10 2 2 2
   7944  -3   2  11 2 2 2
   7945  -3   3 -12 2 2 2
   7946  -3   3 -11 2 2 2
   7947  -3   3 -10 2 2 2
   7948  -3   3  -9 2 2 2
   7949  -3   3  -8 2 2 2
   7950  -3   3  -7 2 2 2
   7951  -3   3  -6 2 2 2
   7952  -3   3  -5 2 2 2
   7953  -3   3  -4 2 2 2
   7954  -3   3  -3 2 2 2
   7955  -3   3  -2 2 2 2
   7956  -3   3  -1 2 2 2
   7957  -3   3   0 2 2 2
   7958  -3   3   1 2 2 2
   7959  -3   3   2 2 2 2
   7960  -3   3   3 2 2 2
   7961  -3   3   4 2 2 2
   7962  -3   3   5 2 2 2
   7963  -3   3   6 2 2 2
   7964  -3   3   7 2 2 2
   7965  -3   3   8 2 2 2
   7966  -3   3   9 2 2 2
   7967  -3   3  10 2 2 2
   7968  -3   3  11 2 2 2
   7969  -3   4 -12 2 2 2
   7970  -3   4 -11 2 2 2
   7971  -3   4 -10 2 2 2
   7972  -3   4  -9 2 2 2
   7973  -3   4  -8 2 2 2
   7974  -3   4  -7 2 2 2
   7975  -3   4  -6 2 2 2
   7976  -3   4  -5 2 2 2
   7977  -3   4  -4 2 2 2
   7978  -3   4  -3 2 2 2
   7979  -3   4  -2 2 2 2
   7980  -3   4  -1 2 2 2
   7981  -3   4   0 2 2 2
   7982  -3   4   1 2 2 2
   7983  -3   4   2 2 2 2
   7984  -3   4   3 2 2 2
   7985  -3   4   4 2 2 2
   7986  -3   4   5 2 2 2
   7987  -3   4   6 2 2 2
   7988  -3   4   7 2 2 2
   7989  -3   4   8 2 2 2
   7990  -3   4   9 2 2 2
   7991  -3   4  10 2 2 2
   7992  -3   4  11 2 2 2
   7993  -3   5 -12 2 2 2
   7994  -3   5 -11 2 2 2
   7995  -3   5 -10 2 2 2
   7996  -3   5  -9 2 2 2
   7997  -3   5  -8 2 2 2
   7998  -3   5  -7 2 2 2
   7999  -3   5  -6 2 2 2
   8000  -3   5  -5 2 2 2
   8001  -3   5  -4 2 2 2
   8002  -3   5  -3 2 2 2
   8003  -3   5  -2 2 2 2
   8004  -3   5  -1 2 2 2
   8005  -3   5   0 2 2 2
   8006  -3   5   1 2 2 2
   8007  -3   5   2 2 2 2
   8008  -3   5   3 2 2 2
   8009  -3   5   4 2 2 2
   8010  -3   5   5 2 2 2
   8011  -3   5   6 2 2 2
   8012  -3   5   7 2 2 2
   8013  -3   5   8 2 2 2
   8014  -3   5   9 2 2 2
   8015  -3   5  10 2 2 2
   8016  -3   5  11 2 2 2
   8017  -3   6 -12 2 2 2
   8018  -3   6 -11 2 2 2
   8019  -3   6 -10 2 2 2
   8020  -3   6  -9 2 2 2
   8021  -3   6  -8 2 2 2
   8022  -3   6  -7 2 2 2
   8023  -3   6  -6 2 2 2
   8024  -3   6  -5 2 2 2
   8025  -3   6  -4 2 2 2
   8026  -3   6  -3 2 2 2
   8027  -3   6  -2 2 2 2
   8028  -3   6  -1 2 2 2
   8029  -3   6   0 2 2 2
   8030  -3   6   1 2 2 2
   8031  -3   6   2 2 2 2
   8032  -3   6   3 2 2 2
   8033  -3   6   4 2 2 2
   8034  -3   6   5 2 2 2
   8035  -3   6   6 2 2 2
   8036  -3   6   7 2 2 2
   8037  -3   6   8 2 2 2
   8038  -3   6   9 2 2 2
   8039  -3   6  10 2 2 2
   8040  -3   6  11 2 2 2
   8041  -3   7 -12 2 2 2
   8042  -3   7 -11 2 2 2
   8043  -3   7 -10 2 2 2
   8044  -3   7  -9 2 2 2
   8045  -3   7  -8 2 2 2
   8046  -3   7  -7 2 2 2
   8047  -3   7  -6 2 2 2
   8048  -3   7  -5 2 2 2
   8049  -3   7  -4 2 2 2
   8050  -3   7  -3 2 2 2
   8051  -3   7  -2 2 2 2
   8052  -3   7  -1 2 2 2
   8053  -3   7   0 2 2 2
   8054  -3   7   1 2 2 2
   8055  -3   7   2 2 2 2
   8056  -3   7   3 2 2 2
   8057  -3   7   4 2 2 2
   8058  -3   7   5 2 2 2
   8059  -3   7   6 2 2 2
   8060  -3   7   7 2 2 2
   8061  -3   7   8 2 2 2
   8062  -3   7   9 2 2 2
   8063  -3   7  10 2 2 2
   8064  -3   7  11 2 2 2
   8065  -3   8 -12 2 2 2
   8066  -3   8 -11 2 2 2
   8067  -3   8 -10 2 2 2
   8068  -3   8  -9 2 2 2
   8069  -3   8  -8 2 2 2
   8070  -3   8  -7 2 2 2
   8071  -3   8  -6 2 2 2
   8072  -3   8  -5 2 2 2
   8073  -3   8  -4 2 2 2
   8074  -3   8  -3 2 2 2
   8075  -3   8  -2 2 2 2
   8076  -3   8  -1 2 2 2
   8077  -3   8   0 2 2 2
   8078  -3   8   1 2 2 2
   8079  -3   8   2 2 2 2
   8080  -3   8   3 2 2 2
   8081  -3   8   4 2 2 2
   8082  -3   8   5 2 2 2
   8083  -3   8   6 2 2 2
   8084  -3   8   7 2 2 2
   8085  -3   8   8 2 2 2
   8086  -3   8   9 2 2 2
   8087  -3   8  10 2 2 2
   8088  -3   8  11 2 2 2
   8089  -3   9 -12 2 2 2
   8090  -3   9 -11 2 2 2
   8091  -3   9 -10 2 2 2
   8092  -3   9  -9 2 2 2
   8093  -3   9  -8 2 2 2
   8094  -3   9  -7 2 2 2
   8095  -3   9  -6 2 2 2
   8096  -3   9  -5 2 2 2
   8097  -3   9  -4 2 2 2
   8098  -3   9  -3 2 2 2
   8099  -3   9  -2 2 2 2
   8100  -3   9  -1 2 2 2
   8101  -3   9   0 2 2 2
   8102  -3   9   1 2 2 2
   8103  -3   9   2 2 2 2
   8104  -3   9   3 2 2 2
   8105  -3   9   4 2 2 2
   8106  -3   9   5 2 2 2
   8107  -3   9   6 2 2 2
   8108  -3   9   7 2 2 2
   8109  -3   9   8 2 2 2
   8110  -3   9   9 2 2 2
   8111  -3   9  10 2 2 2
   8112  -3   9  11 2 2 2
   8113  -3  10 -12 2 2 2
   8114  -3  10 -11 2 2 2
   8115  -3  10 -10 2 2 2
   8116  -3  10  -9 2 2 2
   8117  -3  10  -8 2 2 2
   8118  -3  10  -7 2 2 2
   8119  -3  10  -6 2 2 2
   8120  -3  10  -5 2 2 2
   8121  -3  10  -4 2 2 2
   8122  -3  10  -3 2 2 2
   8123  -3  10  -2 2 2 2
   8124  -3  10  -1 2 2 2
   8125  -3  10   0 2 2 2
   8126  -3  10   1 2 2 2
   8127  -3  10   2 2 2 2
   8128  -3  10   3 2 2 2
   8129  -3  10   4 2 2 2
   8130  -3  10   5 2 2 2
   8131  -3  10   6 2 2 2
   8132  -3  10   7 2 2 2
   8133  -3  10   8 2 2 2
   8134  -3  10   9 2 2 2
   8135  -3  10  10 2 2 2
   8136  -3  10  11 2 2 2
   8137  -3  11 -12 2 2 2
   8138  -3  11 -11 2 2 2
   8139  -3  11 -10 2 2 2
   8140  -3  11  -9 2 2 2
   8141  -3  11  -8 2 2 2
   8142  -3  11  -7 2 2 2
   8143  -3  11  -6 2 2 2
   8144  -3  11  -5 2 2 2
   8145  -3  11  -4 2 2 2
   8146  -3  11  -3 2 2 2
   8147  -3  11  -2 2 2 2
   8148  -3  11  -1 2 2 2
   8149  -3  11   0 2 2 2
   8150  -3  11   1 2 2 2
   8151  -3  11   2 2 2 2
   8152  -3  11   3 2 2 2
   8153  -3  11   4 2 2 2
   8154  -3  11   5 2 2 2
   8155  -3  11   6 2 2 2
   8156  -3  11   7 2 2 2
   8157  -3  11   8 2 2 2
   8158  -3  11   9 2 2 2
   8159  -3  11  10 2 2 2
   8160  -3  11  11 2 2 2
   8161  -2 -12 -12 2 2 2
   8162  -2 -12 -11 2 2 2
   8163  -2 -12 -10 2 2 2
   8164  -2 -12  -9 2 2 2
   8165  -2 -12  -8 2 2 2
   8166  -2 -12  -7 2 2 2
   8167  -2 -12  -6 2 2 2
   8168  -2 -12  -5 2 2 2
   8169  -2 -12  -4 2 2 2
   8170  -2 -12  -3 2 2 2
   8171  -2 -12  -2 2 2 2
   8172  -2 -12  -1 2 2 2
   8173  -2 -12   0 2 2 2
   8174  -2 -12   1 2 2 2
   8175  -2 -12   2 2 2 2
   8176  -2 -12   3 2 2 2
   8177  -2 -12   4 2 2 2
   8178  -2 -12   5 2 2 2
   8179  -2 -12   6 2 2 2
   8180  -2 -12   7 2 2 2
   8181  -2 -12   8 2 2 2
   8182  -2 -12   9 2 2 2
   8183  -2 -12  10 2 2 2
   8184  -2 -12  11 2 2 2
   8185  -2 -11 -12 2 2 2
   8186  -2 -11 -11 2 2 2
   8187  -2 -11 -10 2 2 2
   8188  -2 -11  -9 2 2 2
   8189  -2 -11  -8 2 2 2
   8190  -2 -11  -7 2 2 2
   8191  -2 -11  -6 2 2 2
   8192  -2 -11  -5 2 2 2
   8193  -2 -11  -4 2 2 2
   8194  -2 -11  -3 2 2 2
   8195  -2 -11  -2 2 2 2
   8196  -2 -11  -1 2 2 2
   8197  -2 -11   0 2 2 2
   8198  -2 -11   1 2 2 2
   8199  -2 -11   2 2 2 2
   8200  -2 -11   3 2 2 2
   8201  -2 -11   4 2 2 2
   8202  -2 -11   5 2 2 2
   8203  -2 -11   6 2 2 2
   8204  -2 -11   7 2 2 2
   8205  -2 -11   8 2 2 2
   8206  -2 -11   9 2 2 2
   8207  -2 -11  10 2 2 2
   8208  -2 -11  11 2 2 2
   8209  -2 -10 -12 2 2 2
   8210  -2 -10 -11 2 2 2
   8211  -2 -10 -10 2 2 2
   8212  -2 -10  -9 2 2 2
   8213  -2 -10  -8 2 2 2
   8214  -2 -10  -7 2 2 2
   8215  -2 -10  -6 2 2 2
   8216  -2 -10  -5 2 2 2
   8217  -2 -10  -4 2 2 2
   8218  -2 -10  -3 2 2 2
   8219  -2 -10  -2 2 2 2
   8220  -2 -10  -1 2 2 2
   8221  -2 -10   0 2 2 2
   8222  -2 -10   1 2 2 2
   8223  -2 -10   2 2 2 2
   8224  -2 -10   3 2 2 2
   8225  -2 -10   4 2 2 2
   8226  -2 -10   5 2 2 2
   8227  -2 -10   6 2 2 2
   8228  -2 -10   7 2 2 2
   8229  -2 -10   8 2 2 2
   8230  -2 -10   9 2 2 2
   8231  -2 -10  10 2 2 2
   8232  -2 -10  11 2 2 2
   8233  -2  -9 -12 2 2 2
   8234  -2  -9 -11 2 2 2
   8235  -2  -9 -10 2 2 2
   8236  -2  -9  -9 2 2 2
   8237  -2  -9  -8 2 2 2
   8238  -2  -9  -7 2 2 2
   8239  -2  -9  -6 2 2 2
   8240  -2  -9  -5 2 2 2
   8241  -2  -9  -4 2 2 2
   8242  -2  -9  -3 2 2 2
   8243  -2  -9  -2 2 2 2
   8244  -2  -9  -1 2 2 2
   8245  -2  -9   0 2 2 2
   8246  -2  -9   1 2 2 2
   8247  -2  -9   2 2 2 2
   8248  -2  -9   3 2 2 2
   8249  -2  -9   4 2 2 2
   8250  -2  -9   5 2 2 2
   8251  -2  -9   6 2 2 2
   8252  -2  -9   7 2 2 2
   8253  -2  -9   8 2 2 2
   8254  -2  -9   9 2 2 2
   8255  -2  -9  10 2 2 2
   8256  -2  -9  11 2 2 2
   8257  -2  -8 -12 2 2 2
   8258  -2  -8 -11 2 2 2
   8259  -2  -8 -10 2 2 2
   8260  -2  -8  -9 2 2 2
   8261  -2  -8  -8 2 2 2
   8262  -2  -8  -7 2 2 2
   8263  -2  -8  -6 2 2 2
   8264  -2  -8  -5 2 2 2
   8265  -2  -8  -4 2 2 2
   8266  -2  -8  -3 2 2 2
   8267  -2  -8  -2 2 2 2
   8268  -2  -8  -1 2 2 2
   8269  -2  -8   0 2 2 2
   8270  -2  -8   1 2 2 2
   8271  -2  -8   2 2 2 2
   8272  -2  -8   3 2 2 2
   8273  -2  -8   4 2 2 2
   8274  -2  -8   5 2 2 2
   8275  -2  -8   6 2 2 2
   8276  -2  -8   7 2 2 2
   8277  -2  -8   8 2 2 2
   8278  -2  -8   9 2 2 2
   8279  -2  -8  10 2 2 2
   8280  -2  -8  11 2 2 2
   8281  -2  -7 -12 2 2 2
   8282  -2  -7 -11 2 2 2
   8283  -2  -7 -10 2 2 2
   8284  -2  -7  -9 2 2 2
   8285  -2  -7  -8 2 2 2
   8286  -2  -7  -7 2 2 2
   8287  -2  -7  -6 2 2 2
   8288  -2  -7  -5 2 2 2
   8289  -2  -7  -4 2 2 2
   8290  -2  -7  -3 2 2 2
   8291  -2  -7  -2 2 2 2
   8292  -2  -7  -1 2 2 2
   8293  -2  -7   0 2 2 2
   8294  -2  -7   1 2 2 2
   8295  -2  -7   2 2 2 2
   8296  -2  -7   3 2 2 2
   8297  -2  -7   4 2 2 2
   8298  -2  -7   5 2 2 2
   8299  -2  -7   6 2 2 2
   8300  -2  -7   7 2 2 2
   8301  -2  -7   8 2 2 2
   8302  -2  -7   9 2 2 2
   8303  -2  -7  10 2 2 2
   8304  -2  -7  11 2 2 2
   8305  -2  -6 -12 2 2 2
   8306  -2  -6 -11 2 2 2
   8307  -2  -6 -10 2 2 2
   8308  -2  -6  -9 2 2 2
   8309  -2  -6  -8 2 2 2
   8310  -2  -6  -7 2 2 2
   8311  -2  -6  -6 2 2 2
   8312  -2  -6  -5 2 2 2
   8313  -2  -6  -4 2 2 2
   8314  -2  -6  -3 2 2 2
   8315  -2  -6  -2 2 2 2
   8316  -2  -6  -1 2 2 2
   8317  -2  -6   0 2 2 2
   8318  -2  -6   1 2 2 2
   8319  -2  -6   2 2 2 2
   8320  -2  -6   3 2 2 2
   8321  -2  -6   4 2 2 2
   8322  -2  -6   5 2 2 2
   8323  -2  -6   6 2 2 2
   8324  -2  -6   7 2 2 2
   8325  -2  -6   8 2 2 2
   8326  -2  -6   9 2 2 2
   8327  -2  -6  10 2 2 2
   8328  -2  -6  11 2 2 2
   8329  -2  -5 -12 2 2 2
   8330  -2  -5 -11 2 2 2
   8331  -2  -5 -10 2 2 2
   8332  -2  -5  -9 2 2 2
   8333  -2  -5  -8 2 2 2
   8334  -2  -5  -7 2 2 2
   8335  -2  -5  -6 2 2 2
   8336  -2  -5  -5 2 2 2
   8337  -2  -5  -4 2 2 2
   8338  -2  -5  -3 2 2 2
   8339  -2  -5  -2 2 2 2
   8340  -2  -5  -1 2 2 2
   8341  -2  -5   0 2 2 2
   8342  -2  -5   1 2 2 2
   8343  -2  -5   2 2 2 2
   8344  -2  -5   3 2 2 2
   8345  -2  -5   4 2 2 2
